User Address,NB TX,NATIVE DROP,STARGATE SWAP,src | dest | contract,day | week | month,Initial Active Date,Last Active Date,isSybil
0x2dfe67e6c5a21b6eb988ea774f35c7b5b3d058e8,122,0.01,2.37,21 | 38 | 18,63 | 28 | 7,2023-05-13,2023-11-21,false
0x2e0bec85c9cc91f557fb46d9171c1e207f92f2aa,121,0.01,2.48,22 | 37 | 19,64 | 28 | 7,2023-05-14,2023-11-21,false
0x2f3d58adf90318c13f1a3f01019f1011575dd241,118,0.01,2.27,21 | 38 | 18,64 | 28 | 7,2023-05-15,2023-11-21,false
0x2fc1fad9077b6aaa054c4ebb90ff9cb6ab8b1dc7,122,0.02,2.58,21 | 38 | 18,57 | 27 | 7,2023-05-12,2023-11-20,false
0x302810dd38f79d0834290c8c7ecbe7de23e6556a,120,0.01,2.31,21 | 38 | 18,64 | 27 | 7,2023-05-15,2023-11-21,false
0x3142086da15593bc2c6f893c091e531055c3c29c,121,0.03,2.04,21 | 38 | 18,64 | 29 | 7,2023-05-14,2023-11-21,false
0x314df4aae243e991fbe5e1f3813b8ffdab3352d9,119,0.01,2.42,21 | 38 | 18,65 | 28 | 7,2023-05-15,2023-11-21,false
0x31e62135cfaa1b7eb11618483521efb338952cf3,122,0.00,2.46,21 | 38 | 18,62 | 28 | 7,2023-05-13,2023-11-21,false
0x3244a922ae1d9c3fadc3f1c09f221d7e763e5e15,118,0.01,2.37,21 | 38 | 18,64 | 29 | 7,2023-05-14,2023-11-21,false
0x32464c3fc85788d99e0838afde563ea72859b51d,118,0.02,2.40,21 | 38 | 18,65 | 28 | 7,2023-05-15,2023-11-21,false
0x332ec972ae4d3b02dd1c0c45f720212cef94fc7a,118,0.01,2.40,20 | 37 | 18,61 | 29 | 7,2023-05-14,2023-11-20,false
0x333b7ca210233b76ed16464eb7b6207246c8d172,123,0.01,2.43,21 | 38 | 18,64 | 28 | 7,2023-05-13,2023-11-21,false
0x336b222853541b2fca6a7ecf34e25b91ef978736,116,0.02,2.34,21 | 38 | 18,63 | 28 | 7,2023-05-15,2023-11-21,false
0x339186ad492dafa3ab8613992c3baf8ac7affe45,118,0.03,2.33,21 | 38 | 18,65 | 28 | 7,2023-05-15,2023-11-21,false
0x3392a5da1ee0f06d10a131b8b28731b02fa047b6,119,0.01,2.44,21 | 37 | 18,61 | 28 | 7,2023-05-15,2023-11-20,false
0x34334daf04b5e53d3ee0c8789b62c22aad32a2e4,123,0.01,2.34,21 | 38 | 18,64 | 28 | 7,2023-05-13,2023-11-21,false
0x344fe798aeb0327abbbc7e4404b2223dce4cd383,121,0.00,3.02,20 | 38 | 19,64 | 28 | 7,2023-05-10,2023-11-21,false
0x3533227e59cabc42a5f765e9d7f6eebbd982ca6f,118,0.01,2.44,21 | 37 | 18,60 | 27 | 7,2023-05-15,2023-11-20,false
0x35c10c50a5117ebbd8016119f8cdc1759a221521,121,0.01,2.58,22 | 37 | 19,65 | 28 | 7,2023-05-14,2023-11-21,false
0x369b2e7db9d00661031ca6c4afe1ea5ccdaa5872,121,0.01,2.11,21 | 38 | 18,66 | 29 | 7,2023-05-14,2023-11-21,false
0x36e23049a7f0a611f1b823d1d32f25d4c5619019,118,0.01,2.31,21 | 38 | 18,63 | 28 | 7,2023-05-14,2023-11-20,false
0x376c8cdce8ba415ac9861c79952bd80442c991f6,119,0.01,2.36,21 | 37 | 18,63 | 28 | 7,2023-05-15,2023-11-20,false
0x37a14212f7cdfba7130a57209a7062567d178d16,125,0.01,2.38,21 | 38 | 18,64 | 28 | 7,2023-05-13,2023-11-21,false
0x37b05e1444a7a3ae08558d46196ec88ef52033f2,124,0.00,2.73,20 | 38 | 19,65 | 28 | 7,2023-05-10,2023-11-21,false
0x382c01258ad727e3a5a9554f9aa127c4bf861b44,118,0.00,2.38,21 | 37 | 18,66 | 28 | 7,2023-05-15,2023-11-20,false
0x389d728fd2f5cbe158865bb7f6dcbe22c6636fc1,120,0.02,2.31,21 | 38 | 18,63 | 29 | 7,2023-05-14,2023-11-21,false
0x3940ab9b6cc43c3abead5606398c0b80c3f55db7,128,0.01,2.19,22 | 38 | 19,65 | 28 | 7,2023-05-13,2023-11-21,false
0x3a311e7df8927947030cb8c0658c063dc71ae585,118,0.01,2.19,21 | 38 | 18,65 | 28 | 7,2023-05-15,2023-11-21,false
0x3a6c8b6043acce9c26cd491b9c2db4ad248ba081,118,0.01,2.40,21 | 37 | 18,62 | 28 | 7,2023-05-15,2023-11-20,false
0x3a8fcd345e3fe45b245e3266d05555f56cf95cde,118,0.00,2.39,21 | 37 | 18,62 | 28 | 7,2023-05-15,2023-11-20,false
0x3abff4a16f64a5771b2d7ca127a4afdecc7192d2,113,0.01,3.71,22 | 38 | 19,66 | 28 | 7,2023-05-14,2023-11-21,false
0x3ad711642f43cfd0930feb6feeffd32a2b7a3c55,119,0.01,1.29,21 | 39 | 18,65 | 27 | 7,2023-05-14,2023-11-20,false
0x3bd09958beaab7e59ca9056f67ad738748dd2fb4,120,0.01,2.39,21 | 39 | 18,64 | 28 | 7,2023-05-14,2023-11-20,false
0x3d334447d4f711774faec68ebec0f35a1396c8f8,118,0.01,2.28,21 | 38 | 18,62 | 28 | 7,2023-05-15,2023-11-21,false
0x3e2cb822ea52ca05c694cd619b73491ea9001dc9,126,0.01,2.39,22 | 38 | 19,68 | 28 | 7,2023-05-13,2023-11-21,false
0x3e84fb319649ff4b3de565b7ac8fcd4eb6001f50,122,0.02,2.40,21 | 38 | 18,62 | 27 | 7,2023-05-13,2023-11-21,false
0x3eb4bc1b31c5cf708c14c30212b2db56458d9ca8,119,0.01,2.33,21 | 39 | 18,64 | 27 | 7,2023-05-14,2023-11-20,false
0x3ed7052386508fe680822c1960d3cc7d20712f11,125,0.01,2.68,20 | 38 | 19,65 | 28 | 7,2023-05-10,2023-11-21,false
0x3f793a9e13658579737b7d3ece7ca14d85450c97,118,0.01,2.32,21 | 38 | 18,63 | 28 | 7,2023-05-15,2023-11-21,false
0x3f94daf74fd2cd906a824db94e1b68fed0769650,120,0.02,2.33,19 | 38 | 19,65 | 27 | 7,2023-05-10,2023-11-21,false
0x405bb49184ca1792aec880a858e9b45481251cdb,120,0.01,2.35,21 | 38 | 18,65 | 28 | 7,2023-05-15,2023-11-21,false
0x40aeb32c32dbfc623d649ac2fa7f9f701b0a32f4,120,0.00,2.43,21 | 37 | 18,61 | 29 | 7,2023-05-14,2023-11-20,false
0x410709675caa45cfb42ed3f203868918b5a8f57e,121,0.01,2.38,21 | 38 | 18,66 | 28 | 7,2023-05-15,2023-11-21,false
0x44df7c15de942df114e6ef4cf8a4175455c9d296,120,0.01,2.56,22 | 37 | 19,66 | 28 | 7,2023-05-14,2023-11-21,false
0x4731315fa9701e84252be33e774d00bae9134beb,118,0.02,2.29,21 | 38 | 18,63 | 28 | 7,2023-05-14,2023-11-20,false
0x475ffbd9cf630ddff0675a19cf2433b2a27c0de2,120,0.00,2.40,21 | 38 | 18,61 | 28 | 7,2023-05-14,2023-11-20,false
0x47785d2004cd557c0e488f5063b82efca3dad167,123,0.01,2.53,21 | 38 | 18,64 | 28 | 7,2023-05-13,2023-11-21,false
0x4793ad0a1adce9ef8b4e373b946532dd71b7a77a,123,0.01,2.33,21 | 38 | 18,66 | 28 | 7,2023-05-15,2023-11-21,false
