User Address,NB TX,NATIVE DROP,STARGATE SWAP,src | dest | contract,day | week | month,Initial Active Date,Last Active Date,isSybil
0x15041a591e7f9a51fe4655e602b0694045a4edfa,240,0.03,0.00,27 | 39 | 20,97 | 29 | 8,2023-09-23,2024-04-25,true
0x19aa10e9d1f7f15fddd2d1e1211a441a097ff3d8,234,0.00,0.00,27 | 37 | 20,99 | 29 | 8,2023-09-24,2024-04-26,true
0x1a79aa71bee6b23be0a5fc5cda1ad09fd9802af8,246,0.00,0.00,28 | 38 | 20,108 | 30 | 8,2023-09-24,2024-04-29,true
0x1aa9569e7eec935930b3831a4abe20105b3e5d7c,248,0.00,0.00,27 | 39 | 20,105 | 29 | 8,2023-09-24,2024-04-24,true
0x1b59732b49c74e7a026982c69148f7fe9a0d3424,244,0.00,0.00,26 | 39 | 20,108 | 29 | 8,2023-09-23,2024-04-28,true
0x1d5eaf4d4386791e3b312d4b908e510ca74091e7,239,0.00,0.00,27 | 37 | 20,99 | 29 | 8,2023-09-23,2024-04-26,true
0x1d8cab11844bf449663a21f93b435bab2fa1e4af,237,0.00,0.00,27 | 38 | 20,97 | 29 | 8,2023-09-23,2024-04-25,true
0x1dfa5eca2ae57756c14e0dbae8a66da73a48e425,266,0.01,0.00,27 | 38 | 19,108 | 30 | 8,2023-09-24,2024-04-23,true
0x244feed438f34902b7e8dbb2ad8e94dde7cb5933,234,0.01,0.00,27 | 39 | 19,104 | 29 | 8,2023-09-24,2024-04-25,true
0x24e0bac42d27a00e8c339cb46857465429cf9495,237,0.00,0.00,27 | 37 | 20,99 | 29 | 8,2023-09-24,2024-04-26,true
0x291f77cc4d41ac3dcfa1d9438c4b63c6342946e5,250,0.00,0.00,28 | 38 | 20,107 | 30 | 8,2023-09-24,2024-04-29,true
0x2abf8856987342c30bde5e1e4fd4f091c1c0e69d,236,0.01,0.00,27 | 38 | 20,102 | 29 | 8,2023-09-24,2024-04-25,true
0x32117991800b2b479baf32bb1f009e0fa12028a2,232,0.00,0.00,27 | 37 | 21,105 | 30 | 8,2023-09-23,2024-04-28,true
0x34007a5d76fd1ebb8e25e6aabfef2db4d8737fb2,235,0.01,0.00,27 | 39 | 19,104 | 29 | 8,2023-09-24,2024-04-25,true
0x341e27d2ab0bc0b5e9d4bfd1dacb57c7445493d3,235,0.00,0.00,27 | 39 | 20,99 | 29 | 8,2023-09-24,2024-04-26,true
0x354e9010db5243c43dfbacac01cb3e10f1110822,241,0.00,0.00,27 | 39 | 20,107 | 29 | 8,2023-09-23,2024-04-28,true
0x36d75e4b10271ceb4680d9c123e423752e81caab,248,0.01,0.00,27 | 38 | 20,106 | 29 | 8,2023-09-24,2024-04-24,true
0x371842b3b83197fce0157b5c1d8fa5ae3847357c,239,0.00,0.00,27 | 39 | 20,99 | 29 | 8,2023-09-23,2024-04-26,true
0x3a28140bd2a9deb206975b9afb6b4d109da91dd0,237,0.00,0.00,27 | 38 | 20,107 | 29 | 8,2023-09-23,2024-04-28,true
0x41a615632d408a836c5f9f7a6ede3cf4b139b267,241,0.00,0.00,27 | 37 | 20,98 | 29 | 8,2023-09-23,2024-04-25,true
0x42da1255d91b6f897f96e93912eef14e5a62d1ca,236,0.00,0.00,27 | 38 | 20,100 | 29 | 8,2023-09-23,2024-04-26,true
0x4425b80a2eacf1c8c59277c304b4bb2e24bf26e7,236,0.00,0.00,27 | 39 | 20,101 | 29 | 8,2023-09-23,2024-04-26,true
0x4499bff26af64c50ff12e86b66e4391bffa0b969,240,0.00,0.00,27 | 38 | 20,98 | 29 | 8,2023-09-23,2024-04-25,true
0x45834ef03b61ee3a816647b881e8c2b6a21478d2,238,0.00,0.00,27 | 38 | 20,107 | 30 | 8,2023-09-23,2024-04-28,true
0x45c71ef11f40b6e6608e74d1038ac52847c86c69,236,0.00,0.00,26 | 39 | 20,109 | 29 | 8,2023-09-23,2024-04-28,true
0x472bd8fa020ac77b7c5305d2f9494c551e361369,240,0.01,0.00,27 | 37 | 20,107 | 29 | 8,2023-09-23,2024-04-28,true
0x48a526bc07137cf23eb3576fc7ef7456c3f55a94,266,0.01,0.00,28 | 38 | 20,108 | 30 | 8,2023-09-24,2024-04-22,true
0x4a8c5a6594c01498467e88afc01f83074daca849,232,0.00,0.00,27 | 39 | 19,103 | 29 | 8,2023-09-24,2024-04-25,true
0x4cef7e09ea503f92c6df00cd0b6b498e5e0f4a60,248,0.00,0.00,27 | 39 | 21,111 | 29 | 8,2023-09-23,2024-04-28,true
0x4e28b6ea20febdccd6d07c1261a08f5f2e926846,232,0.01,0.00,27 | 39 | 20,103 | 29 | 8,2023-09-24,2024-04-25,true
0x51f85f88e0f8ff2f599e37c42e35bf52ce17a4ea,232,0.01,0.00,27 | 39 | 19,103 | 29 | 8,2023-09-24,2024-04-25,true
0x524bf8ab75a64ab4ea122e272d62843305481fe5,245,0.01,0.00,28 | 38 | 20,108 | 30 | 8,2023-09-24,2024-04-29,true
0x549836bd62e24cb642bb98af2056f570f00333dc,236,0.00,0.00,27 | 38 | 20,100 | 29 | 8,2023-09-23,2024-04-26,true
0x589177e53750299cbcfcf65827bfa9f829965415,238,0.00,0.00,27 | 38 | 20,108 | 29 | 8,2023-09-23,2024-04-28,true
0x5a0862cc66e48b4181911c717e682e881acd9be2,238,0.00,0.00,27 | 37 | 20,99 | 29 | 8,2023-09-23,2024-04-26,true
0x5f4772da3ad8b8e4d45f5f0fadd2d3f941242f39,235,0.00,0.00,27 | 39 | 20,101 | 29 | 8,2023-09-23,2024-04-26,true
0x6099ce2191d9197598317db811522f270ef017f2,245,0.01,0.00,27 | 39 | 20,105 | 29 | 8,2023-09-24,2024-04-24,true
0x624caf87f45590e7a728eae9d0ac9d9e3c24591e,244,0.01,0.00,27 | 38 | 20,105 | 29 | 8,2023-09-24,2024-04-24,true
0x6382e0312b7e7060d2a36ff15c939c03b6682062,239,0.00,0.00,27 | 38 | 20,97 | 29 | 8,2023-09-23,2024-04-25,true
0x63942b3fb77f570e3873d4094e4c46ff6c46ae18,244,0.05,0.01,27 | 38 | 20,109 | 29 | 8,2023-09-24,2024-04-25,true
0x63d333030ba08e0a7e61fcc21bfbd1f0381839aa,248,0.01,0.00,27 | 38 | 20,111 | 30 | 8,2023-09-24,2024-04-25,true
0x646e7ec15723f2ddc79217d4642610f13b1e79ca,233,0.00,0.00,27 | 38 | 20,99 | 29 | 8,2023-09-23,2024-04-26,true
0x65eadf4d94b45d1859c12a5fa171ff74d5de06be,234,0.01,0.00,27 | 39 | 19,104 | 29 | 8,2023-09-24,2024-04-25,true
0x665e1fcf80d49b58f44f70c823636bc4e09fdb82,237,0.00,0.00,27 | 39 | 20,106 | 29 | 8,2023-09-23,2024-04-28,true
0x66ccbe29de9f23edf1898d6081bc46a8ab0c5dfc,235,0.00,0.00,26 | 39 | 20,109 | 29 | 8,2023-09-23,2024-04-28,true
0x66d2f1737054f4e0b5aadb06746fe594f04626a8,247,0.01,0.00,27 | 39 | 20,106 | 29 | 8,2023-09-24,2024-04-24,true
